# y ne np nH Bx By Bz Ex Ey Ez
4.402499999999999858e+00 -8.210099999999999343e-02 8.454200000000000603e-02 4.356999999999999762e-03 6.602400000000000348e-05 -3.125799999999999786e-05 1.033300000000000017e-03 -3.194500000000000077e-06 4.734900000000000186e-06 1.521999999999999997e-06
4.395800000000000374e+00 -7.932899999999999674e-02 8.196299999999999419e-02 3.967400000000000267e-03 6.662599999999999534e-05 -2.939999999999999973e-05 1.035399999999999906e-03 -2.847699999999999857e-06 3.648499999999999881e-06 1.678699999999999911e-06
4.390299999999999869e+00 -7.858600000000000307e-02 8.216900000000000592e-02 4.199200000000000155e-03 6.724700000000000176e-05 -2.820000000000000105e-05 1.036900000000000105e-03 -2.694500000000000206e-06 3.014199999999999872e-06 1.966999999999999971e-06
4.385399999999999743e+00 -7.872600000000000431e-02 8.147000000000000075e-02 4.236799999999999768e-03 6.781000000000000298e-05 -2.699600000000000038e-05 1.038300000000000030e-03 -2.671100000000000142e-06 2.560899999999999909e-06 2.195600000000000205e-06
4.378199999999999648e+00 -8.297899999999999721e-02 8.265100000000000224e-02 4.048500000000000015e-03 6.827900000000000137e-05 -2.458700000000000024e-05 1.039699999999999956e-03 -2.567499999999999982e-06 2.709900000000000092e-06 2.562100000000000000e-06
4.375000000000000000e+00 -8.412799999999999445e-02 8.315699999999999481e-02 4.168800000000000283e-03 6.861300000000000190e-05 -2.356799999999999865e-05 1.040499999999999975e-03 -2.618599999999999797e-06 2.823199999999999922e-06 2.741000000000000099e-06
4.366100000000000314e+00 -9.196899999999999520e-02 8.374399999999999900e-02 3.978599999999999672e-03 6.854299999999999748e-05 -1.933599999999999918e-05 1.041599999999999948e-03 -2.767500000000000184e-06 3.789899999999999916e-06 2.901300000000000072e-06
4.364600000000000257e+00 -9.296699999999999409e-02 8.332199999999999329e-02 3.910099999999999687e-03 6.858800000000000129e-05 -1.865899999999999872e-05 1.041899999999999901e-03 -2.804700000000000015e-06 3.985399999999999993e-06 2.951300000000000017e-06
4.355500000000000149e+00 -8.093999999999999806e-02 8.320299999999999918e-02 3.905300000000000004e-03 6.789000000000000221e-05 -1.350699999999999960e-05 1.042500000000000024e-03 -3.443700000000000165e-06 4.956399999999999674e-06 2.614500000000000125e-06
4.354199999999999626e+00 -7.897099999999999953e-02 8.304999999999999882e-02 3.910199999999999960e-03 6.778500000000000237e-05 -1.274299999999999980e-05 1.042600000000000081e-03 -3.527799999999999918e-06 5.088700000000000085e-06 2.538899999999999951e-06
4.354000000000000092e+00 -7.903300000000000602e-02 8.286599999999999522e-02 3.919299999999999694e-03 6.776700000000000356e-05 -1.261999999999999945e-05 1.042600000000000081e-03 -3.553400000000000148e-06 5.093000000000000196e-06 2.515600000000000106e-06
4.343799999999999883e+00 -7.987600000000000255e-02 7.506999999999999784e-02 4.162599999999999807e-03 6.684600000000000340e-05 -6.402100000000000080e-06 1.043300000000000043e-03 -4.723400000000000381e-06 5.655000000000000067e-06 1.443500000000000028e-06
4.341899999999999871e+00 -7.951400000000000134e-02 7.532300000000000106e-02 4.175400000000000118e-03 6.660600000000000570e-05 -5.278199999999999711e-06 1.043199999999999987e-03 -4.971599999999999969e-06 5.735100000000000367e-06 1.196200000000000084e-06
4.333300000000000374e+00 -8.069999999999999396e-02 7.760799999999999643e-02 4.145499999999999879e-03 6.561299999999999674e-05 1.880900000000000120e-07 1.043599999999999996e-03 -6.108699999999999636e-06 6.041899999999999700e-06 7.455000000000000250e-08
4.329799999999999649e+00 -8.075499999999999345e-02 7.960299999999999321e-02 4.101200000000000158e-03 6.490400000000000065e-05 2.591700000000000106e-06 1.043700000000000053e-03 -6.486999999999999894e-06 6.302900000000000250e-06 -3.739400000000000252e-07
4.322899999999999743e+00 -8.107799999999999729e-02 8.035200000000000675e-02 4.150299999999999996e-03 6.357299999999999594e-05 7.438900000000000047e-06 1.044100000000000063e-03 -7.247800000000000301e-06 6.581999999999999831e-06 -1.293900000000000012e-06
4.317700000000000315e+00 -8.179999999999999771e-02 7.913100000000000689e-02 4.088200000000000167e-03 6.236199999999999686e-05 1.127700000000000062e-05 1.044599999999999912e-03 -7.637499999999999297e-06 6.866699999999999833e-06 -1.843400000000000003e-06
4.312500000000000000e+00 -8.018000000000000127e-02 7.833600000000000285e-02 4.068099999999999841e-03 6.101799999999999753e-05 1.523999999999999978e-05 1.045099999999999979e-03 -8.017200000000000083e-06 7.014900000000000379e-06 -2.492600000000000072e-06
4.305699999999999861e+00 -7.723299999999999610e-02 7.666900000000000104e-02 4.207500000000000302e-03 5.979199999999999945e-05 2.026599999999999875e-05 1.045799999999999941e-03 -8.436399999999999390e-06 6.910500000000000159e-06 -3.052599999999999793e-06
4.302100000000000257e+00 -7.583900000000000363e-02 7.690400000000000014e-02 4.201899999999999732e-03 5.898799999999999833e-05 2.304299999999999944e-05 1.046199999999999951e-03 -8.614899999999999460e-06 6.832299999999999790e-06 -3.440800000000000159e-06
4.293599999999999639e+00 -7.775400000000000367e-02 8.370299999999999963e-02 4.232399999999999878e-03 5.775700000000000284e-05 2.882600000000000150e-05 1.046499999999999904e-03 -9.077500000000000757e-06 6.166399999999999948e-06 -3.895699999999999818e-06
4.291699999999999626e+00 -7.866099999999999481e-02 8.451899999999999691e-02 4.308799999999999783e-03 5.742200000000000011e-05 3.027500000000000067e-05 1.046599999999999961e-03 -9.161999999999999693e-06 5.997199999999999942e-06 -4.045099999999999607e-06
4.281600000000000072e+00 -8.307299999999999407e-02 8.424199999999999744e-02 4.099399999999999572e-03 5.502800000000000237e-05 3.680799999999999724e-05 1.046400000000000064e-03 -9.383099999999999999e-06 5.114799999999999716e-06 -4.160699999999999822e-06
4.281299999999999883e+00 -8.314100000000000656e-02 8.421599999999999919e-02 4.086799999999999808e-03 5.495000000000000074e-05 3.705100000000000152e-05 1.046400000000000064e-03 -9.391499999999999783e-06 5.071499999999999640e-06 -4.167000000000000084e-06
4.278999999999999915e+00 -8.297699999999999521e-02 8.404100000000000459e-02 3.981000000000000164e-03 5.409800000000000280e-05 3.850600000000000030e-05 1.046300000000000008e-03 -9.280999999999999740e-06 4.953500000000000092e-06 -4.067999999999999846e-06
4.270800000000000374e+00 -8.229999999999999816e-02 8.221799999999999942e-02 3.654600000000000036e-03 5.099800000000000199e-05 4.379299999999999897e-05 1.046300000000000008e-03 -8.549099999999999175e-06 4.614999999999999860e-06 -3.693200000000000063e-06
4.269599999999999618e+00 -8.259299999999999975e-02 8.148400000000000087e-02 3.643500000000000037e-03 5.043699999999999838e-05 4.460299999999999969e-05 1.046400000000000064e-03 -8.379999999999999388e-06 4.663000000000000078e-06 -3.632400000000000154e-06
4.260399999999999743e+00 -7.846899999999999709e-02 7.677599999999999703e-02 3.679400000000000205e-03 4.639499999999999880e-05 5.091200000000000315e-05 1.046700000000000018e-03 -6.919599999999999784e-06 4.589399999999999631e-06 -2.807499999999999801e-06
4.257600000000000051e+00 -7.757100000000000106e-02 7.752000000000000557e-02 3.718599999999999857e-03 4.528799999999999737e-05 5.284799999999999952e-05 1.046800000000000074e-03 -6.525899999999999640e-06 4.540399999999999761e-06 -2.619999999999999903e-06
4.250000000000000000e+00 -8.285199999999999509e-02 7.560699999999999366e-02 4.067999999999999568e-03 4.218800000000000333e-05 5.841500000000000230e-05 1.046999999999999971e-03 -5.194900000000000017e-06 4.559399999999999918e-06 -1.830500000000000092e-06
4.245599999999999596e+00 -8.262500000000000400e-02 7.628600000000000658e-02 4.147500000000000145e-03 4.078299999999999899e-05 6.145999999999999771e-05 1.046499999999999904e-03 -4.886099999999999687e-06 4.260900000000000150e-06 -1.586599999999999980e-06
4.239600000000000257e+00 -7.916299999999999726e-02 7.504199999999999759e-02 4.174500000000000259e-03 3.847200000000000028e-05 6.597500000000000445e-05 1.046000000000000055e-03 -4.221100000000000125e-06 4.366899999999999643e-06 -1.098699999999999958e-06
4.233600000000000030e+00 -8.253299999999999526e-02 8.050000000000000211e-02 4.120300000000000351e-03 3.662100000000000056e-05 6.976400000000000494e-05 1.044599999999999912e-03 -4.476299999999999816e-06 4.065100000000000263e-06 -9.652799999999999721e-07
4.229199999999999626e+00 -8.324199999999999655e-02 8.502300000000000135e-02 4.178499999999999923e-03 3.476199999999999684e-05 7.288500000000000436e-05 1.043700000000000053e-03 -4.514099999999999691e-06 4.312000000000000389e-06 -7.857499999999999520e-07
4.221700000000000230e+00 -8.554100000000000592e-02 8.083899999999999419e-02 4.447800000000000017e-03 3.223600000000000104e-05 7.702899999999999721e-05 1.042500000000000024e-03 -5.596599999999999915e-06 4.423900000000000114e-06 -8.329599999999999625e-07
4.218799999999999883e+00 -8.606900000000000661e-02 7.914100000000000301e-02 4.418499999999999685e-03 3.093099999999999913e-05 7.881100000000000150e-05 1.041999999999999958e-03 -5.936200000000000017e-06 4.665599999999999850e-06 -7.934200000000000200e-07
4.209699999999999775e+00 -8.609899999999999498e-02 7.675099999999999978e-02 4.249600000000000079e-03 2.790399999999999914e-05 8.314500000000000438e-05 1.041299999999999995e-03 -7.617800000000000146e-06 5.164800000000000085e-06 -8.493199999999999846e-07
4.208300000000000374e+00 -8.630999999999999783e-02 7.667300000000000504e-02 4.245900000000000368e-03 2.733399999999999952e-05 8.386499999999999749e-05 1.041199999999999938e-03 -7.831599999999999692e-06 5.233700000000000391e-06 -8.216299999999999795e-07
4.198999999999999844e+00 -8.235499999999999765e-02 8.070399999999999796e-02 3.875899999999999831e-03 2.434000000000000074e-05 8.787699999999999906e-05 1.039999999999999909e-03 -9.242000000000000622e-06 5.534200000000000309e-06 -6.190300000000000049e-07
4.197899999999999743e+00 -8.173800000000000510e-02 8.118400000000000616e-02 3.830300000000000024e-03 2.398199999999999841e-05 8.834300000000000442e-05 1.039900000000000069e-03 -9.376300000000000335e-06 5.578900000000000067e-06 -5.957299999999999485e-07
4.197799999999999976e+00 -8.188499999999999945e-02 8.115600000000000591e-02 3.837199999999999812e-03 2.392999999999999958e-05 8.841000000000000226e-05 1.039800000000000012e-03 -9.378600000000000296e-06 5.592800000000000053e-06 -5.950300000000000018e-07
4.187500000000000000e+00 -8.390300000000000535e-02 8.364099999999999313e-02 4.210600000000000107e-03 2.053199999999999925e-05 9.270799999999999397e-05 1.038000000000000077e-03 -9.611800000000000029e-06 5.524299999999999777e-06 -1.115299999999999935e-07
4.185800000000000409e+00 -8.332100000000000617e-02 8.346299999999999553e-02 4.158099999999999644e-03 1.992400000000000101e-05 9.342300000000000322e-05 1.037799999999999964e-03 -9.462200000000000648e-06 5.642700000000000202e-06 -8.717299999999999583e-08
4.177100000000000257e+00 -8.304400000000000670e-02 8.072100000000000108e-02 4.172799999999999947e-03 1.667199999999999894e-05 9.712699999999999351e-05 1.036500000000000095e-03 -8.602599999999999594e-06 5.366699999999999795e-06 2.800000000000000191e-07
4.173899999999999721e+00 -8.272799999999999598e-02 7.922099999999999975e-02 4.199500000000000108e-03 1.540000000000000163e-05 9.841999999999999620e-05 1.035799999999999915e-03 -7.991399999999999415e-06 5.535499999999999771e-06 2.679299999999999911e-07
4.166699999999999626e+00 -7.863100000000000644e-02 7.456000000000000127e-02 4.353199999999999778e-03 1.223800000000000040e-05 1.012999999999999957e-04 1.034600000000000103e-03 -6.548699999999999659e-06 5.355799999999999611e-06 2.512099999999999843e-07
4.161999999999999922e+00 -8.095099999999999518e-02 7.753100000000000269e-02 4.197900000000000069e-03 1.027100000000000043e-05 1.031500000000000000e-04 1.033199999999999960e-03 -5.311600000000000102e-06 5.394400000000000394e-06 4.644099999999999876e-08
4.156299999999999883e+00 -8.199299999999999644e-02 7.945199999999999485e-02 3.889999999999999795e-03 7.562799999999999826e-06 1.054200000000000037e-04 1.031400000000000025e-03 -3.866600000000000385e-06 5.267399999999999746e-06 -3.302800000000000167e-07
4.150100000000000122e+00 -7.897099999999999953e-02 7.532300000000000106e-02 3.788800000000000154e-03 5.298600000000000396e-06 1.077700000000000066e-04 1.029399999999999976e-03 -2.110099999999999923e-06 4.844600000000000169e-06 -8.526299999999999791e-07
4.145800000000000374e+00 -8.031599999999999850e-02 7.521200000000000108e-02 3.730900000000000102e-03 3.466599999999999979e-06 1.094800000000000021e-04 1.027899999999999994e-03 -1.071200000000000010e-06 4.660400000000000306e-06 -1.349299999999999939e-06
4.138300000000000090e+00 -8.253900000000000126e-02 7.626499999999999946e-02 3.839500000000000031e-03 1.513399999999999986e-06 1.122099999999999980e-04 1.025899999999999946e-03 8.138300000000000287e-07 3.681299999999999804e-06 -2.167700000000000015e-06
4.135399999999999743e+00 -8.091500000000000081e-02 7.603000000000000036e-02 3.869800000000000063e-03 6.579200000000000044e-07 1.132799999999999996e-04 1.025000000000000086e-03 1.317600000000000099e-06 3.532599999999999856e-06 -2.544200000000000137e-06
4.126400000000000290e+00 -7.481999999999999762e-02 8.050300000000000511e-02 3.846599999999999932e-03 -9.321399999999999810e-07 1.162800000000000048e-04 1.023500000000000104e-03 2.767300000000000169e-06 2.577200000000000075e-06 -3.459199999999999847e-06
4.125000000000000000e+00 -7.501099999999999435e-02 7.976800000000000557e-02 3.863999999999999813e-03 -1.193400000000000085e-06 1.167300000000000022e-04 1.023299999999999991e-03 2.873700000000000116e-06 2.578600000000000180e-06 -3.617799999999999904e-06
4.115000000000000213e+00 -7.551900000000000279e-02 8.281299999999999772e-02 4.021600000000000175e-03 -3.060700000000000189e-06 1.200699999999999939e-04 1.022499999999999971e-03 3.340000000000000209e-06 2.619399999999999858e-06 -4.265799999999999883e-06
4.114600000000000257e+00 -7.556100000000000316e-02 8.286100000000000410e-02 4.028399999999999689e-03 -3.145800000000000018e-06 1.202100000000000027e-04 1.022499999999999971e-03 3.354200000000000005e-06 2.619199999999999843e-06 -4.287600000000000250e-06
4.114499999999999602e+00 -7.557600000000000429e-02 8.287200000000000122e-02 4.027400000000000424e-03 -3.160700000000000079e-06 1.202300000000000059e-04 1.022499999999999971e-03 3.354499999999999816e-06 2.620300000000000137e-06 -4.287799999999999842e-06
4.104199999999999626e+00 -8.280200000000000060e-02 7.953300000000000647e-02 3.813700000000000163e-03 -6.055600000000000094e-06 1.239000000000000030e-04 1.022099999999999962e-03 2.599499999999999845e-06 3.798399999999999920e-06 -4.272799999999999985e-06
4.102699999999999569e+00 -8.270900000000000474e-02 8.058700000000000585e-02 3.847499999999999792e-03 -6.405200000000000101e-06 1.243799999999999984e-04 1.021900000000000065e-03 2.478999999999999897e-06 3.907699999999999873e-06 -4.214500000000000052e-06
4.093799999999999883e+00 -8.670500000000000429e-02 8.254499999999999338e-02 4.112499999999999836e-03 -8.954199999999999752e-06 1.273900000000000119e-04 1.020599999999999979e-03 1.163599999999999964e-06 5.138799999999999825e-06 -3.703500000000000201e-06
4.090900000000000425e+00 -8.569300000000000528e-02 8.063599999999999934e-02 4.146000000000000379e-03 -9.391399999999999564e-06 1.281499999999999979e-04 1.019900000000000017e-03 7.579199999999999999e-07 5.248099999999999779e-06 -3.498799999999999857e-06
4.083300000000000374e+00 -8.236300000000000565e-02 8.605100000000000249e-02 3.868299999999999864e-03 -1.087399999999999957e-05 1.302700000000000114e-04 1.017700000000000072e-03 -5.697599999999999879e-07 5.723999999999999745e-06 -2.815200000000000168e-06
4.079100000000000392e+00 -8.366400000000000226e-02 8.555799999999999517e-02 3.695299999999999887e-03 -1.149800000000000071e-05 1.313200000000000099e-04 1.016299999999999929e-03 -1.274200000000000015e-06 5.634799999999999820e-06 -2.470899999999999924e-06
4.072899999999999743e+00 -8.095800000000000218e-02 7.963699999999999946e-02 3.603999999999999999e-03 -1.233000000000000053e-05 1.328299999999999869e-04 1.013999999999999927e-03 -2.276999999999999968e-06 5.434299999999999791e-06 -1.917499999999999852e-06
4.067199999999999704e+00 -8.248700000000000476e-02 8.223999999999999366e-02 3.765999999999999816e-03 -1.384399999999999993e-05 1.345100000000000115e-04 1.012000000000000096e-03 -3.127700000000000141e-06 5.310699999999999823e-06 -1.516199999999999985e-06
