# z ne np nH Bx By Bz Ex Ey Ez
2.819100000000000161e+00 -7.291899999999999771e-02 6.635699999999999932e-02 4.304900000000000393e-03 1.847499999999999967e-03 -1.795600000000000061e-03 -1.906799999999999945e-03 -1.144499999999999969e-05 -1.936600000000000059e-05 1.788100000000000041e-05
2.824100000000000055e+00 -7.293900000000000383e-02 6.298399999999999832e-02 4.246299999999999727e-03 1.778400000000000076e-03 -1.766699999999999954e-03 -1.829499999999999963e-03 -1.014299999999999928e-05 -1.900399999999999965e-05 1.712199999999999971e-05
2.829099999999999948e+00 -7.353700000000000514e-02 6.527900000000000369e-02 4.081999999999999691e-03 1.713700000000000076e-03 -1.737400000000000055e-03 -1.757300000000000051e-03 -9.091699999999999706e-06 -1.824199999999999916e-05 1.800399999999999906e-05
2.834099999999999842e+00 -7.375199999999999811e-02 6.738600000000000145e-02 3.937099999999999801e-03 1.650100000000000048e-03 -1.707699999999999930e-03 -1.686500000000000065e-03 -8.192000000000000510e-06 -1.745699999999999905e-05 1.911100000000000049e-05
2.839100000000000179e+00 -7.205300000000000593e-02 6.901100000000000290e-02 3.861900000000000142e-03 1.590700000000000013e-03 -1.677200000000000002e-03 -1.620399999999999922e-03 -7.849100000000000795e-06 -1.640799999999999944e-05 2.123300000000000152e-05
2.844100000000000072e+00 -7.041999999999999649e-02 7.005899999999999628e-02 3.785199999999999849e-03 1.531900000000000102e-03 -1.646499999999999960e-03 -1.555100000000000015e-03 -7.571199999999999610e-06 -1.536400000000000062e-05 2.338099999999999857e-05
2.849099999999999966e+00 -7.135700000000000376e-02 6.859300000000000119e-02 3.715099999999999826e-03 1.477400000000000024e-03 -1.614500000000000050e-03 -1.494399999999999895e-03 -8.012199999999999284e-06 -1.440500000000000015e-05 2.515600000000000106e-05
2.854099999999999859e+00 -7.213300000000000267e-02 6.714100000000000623e-02 3.644000000000000104e-03 1.423100000000000059e-03 -1.582499999999999922e-03 -1.433900000000000105e-03 -8.438099999999999729e-06 -1.343199999999999947e-05 2.695999999999999937e-05
2.858999999999999986e+00 -6.977200000000000069e-02 6.678000000000000602e-02 3.779499999999999874e-03 1.373300000000000042e-03 -1.549000000000000030e-03 -1.377699999999999932e-03 -9.433199999999999740e-06 -1.288799999999999926e-05 2.741699999999999855e-05
2.863999999999999879e+00 -6.740000000000000158e-02 6.644300000000000206e-02 3.920899999999999733e-03 1.323500000000000024e-03 -1.515400000000000080e-03 -1.321499999999999975e-03 -1.044999999999999990e-05 -1.236000000000000025e-05 2.782699999999999971e-05
2.869000000000000217e+00 -6.679200000000000415e-02 6.683999999999999664e-02 3.909300000000000101e-03 1.278300000000000009e-03 -1.480200000000000092e-03 -1.269399999999999955e-03 -1.158099999999999974e-05 -1.224299999999999950e-05 2.713700000000000124e-05
2.874000000000000110e+00 -6.603499999999999648e-02 6.708400000000000474e-02 3.895200000000000138e-03 1.233200000000000051e-03 -1.444799999999999991e-03 -1.217299999999999936e-03 -1.278200000000000061e-05 -1.221299999999999979e-05 2.627800000000000150e-05
2.879000000000000004e+00 -7.001100000000000378e-02 6.493200000000000360e-02 3.719099999999999923e-03 1.192399999999999927e-03 -1.407999999999999963e-03 -1.168699999999999947e-03 -1.374799999999999949e-05 -1.236899999999999965e-05 2.511799999999999905e-05
2.883999999999999897e+00 -7.504700000000000260e-02 6.248399999999999788e-02 3.504699999999999916e-03 1.152199999999999926e-03 -1.370799999999999927e-03 -1.120600000000000025e-03 -1.471599999999999937e-05 -1.260900000000000074e-05 2.387399999999999877e-05
2.888999999999999790e+00 -7.496800000000000685e-02 6.638600000000000056e-02 3.509899999999999826e-03 1.115799999999999908e-03 -1.332300000000000021e-03 -1.075599999999999907e-03 -1.526700000000000138e-05 -1.281500000000000012e-05 2.302299999999999963e-05
2.894000000000000128e+00 -7.351499999999999702e-02 7.242800000000000626e-02 3.579800000000000169e-03 1.080400000000000024e-03 -1.293300000000000049e-03 -1.031299999999999968e-03 -1.567999999999999895e-05 -1.303099999999999941e-05 2.235199999999999877e-05
2.899000000000000021e+00 -7.081300000000000094e-02 7.083699999999999719e-02 3.616999999999999989e-03 1.048399999999999896e-03 -1.253400000000000000e-03 -9.899200000000000360e-04 -1.567000000000000074e-05 -1.315399999999999976e-05 2.227600000000000153e-05
2.903900000000000148e+00 -6.761100000000000443e-02 6.551300000000000179e-02 3.652400000000000091e-03 1.018000000000000025e-03 -1.212799999999999989e-03 -9.496899999999999960e-04 -1.537899999999999963e-05 -1.322199999999999978e-05 2.261400000000000066e-05
2.908900000000000041e+00 -6.491800000000000348e-02 6.369600000000000262e-02 3.605699999999999877e-03 9.902599999999999684e-04 -1.171600000000000072e-03 -9.120600000000000191e-04 -1.479200000000000000e-05 -1.326299999999999990e-05 2.325200000000000032e-05
2.913899999999999935e+00 -6.207599999999999923e-02 6.408999999999999420e-02 3.474200000000000205e-03 9.645199999999999607e-04 -1.129699999999999975e-03 -8.760400000000000218e-04 -1.386600000000000073e-05 -1.325800000000000080e-05 2.424100000000000050e-05
2.918899999999999828e+00 -6.243300000000000238e-02 6.601899999999999435e-02 3.358400000000000100e-03 9.409299999999999782e-04 -1.087599999999999982e-03 -8.423499999999999564e-04 -1.283200000000000013e-05 -1.328800000000000051e-05 2.502600000000000061e-05
2.923900000000000166e+00 -6.584900000000000475e-02 6.969499999999999307e-02 3.252500000000000183e-03 9.196200000000000077e-04 -1.044900000000000082e-03 -8.107900000000000350e-04 -1.156299999999999924e-05 -1.332200000000000052e-05 2.567099999999999867e-05
2.928900000000000059e+00 -6.763700000000000268e-02 7.124700000000000477e-02 3.213699999999999890e-03 8.998499999999999988e-04 -1.002300000000000023e-03 -7.812099999999999557e-04 -1.032800000000000005e-05 -1.338199999999999995e-05 2.580200000000000131e-05
2.933899999999999952e+00 -6.729799999999999671e-02 6.960900000000000420e-02 3.255699999999999827e-03 8.825499999999999578e-04 -9.591899999999999558e-04 -7.542999999999999575e-04 -9.101400000000000646e-06 -1.343899999999999957e-05 2.510699999999999865e-05
2.938899999999999846e+00 -6.791300000000000114e-02 6.844100000000000183e-02 3.308300000000000129e-03 8.662400000000000004e-04 -9.164200000000000384e-04 -7.289799999999999492e-04 -7.948799999999999180e-06 -1.348100000000000019e-05 2.400099999999999941e-05
2.943900000000000183e+00 -7.057099999999999485e-02 6.877400000000000180e-02 3.377999999999999926e-03 8.524099999999999516e-04 -8.735799999999999945e-04 -7.068600000000000187e-04 -7.042899999999999942e-06 -1.342799999999999917e-05 2.178600000000000114e-05
2.948900000000000077e+00 -7.281799999999999384e-02 6.908100000000000351e-02 3.437299999999999904e-03 8.391100000000000078e-04 -8.311500000000000095e-04 -6.858800000000000400e-04 -6.171500000000000119e-06 -1.334399999999999963e-05 1.948700000000000163e-05
2.953800000000000203e+00 -7.269100000000000561e-02 7.005300000000000415e-02 3.559999999999999797e-03 8.281299999999999469e-04 -7.891099999999999851e-04 -6.685999999999999886e-04 -5.614999999999999603e-06 -1.306599999999999992e-05 1.665000000000000152e-05
2.958800000000000097e+00 -7.225700000000000178e-02 7.092600000000000293e-02 3.683899999999999935e-03 8.173300000000000096e-04 -7.474699999999999704e-04 -6.519600000000000395e-04 -5.054199999999999822e-06 -1.277800000000000031e-05 1.391499999999999976e-05
2.963799999999999990e+00 -6.951799999999999646e-02 6.855100000000000082e-02 3.778000000000000108e-03 8.085399999999999532e-04 -7.068000000000000498e-04 -6.394499999999999577e-04 -4.660899999999999709e-06 -1.231900000000000013e-05 1.173600000000000080e-05
2.968799999999999883e+00 -6.684400000000000064e-02 6.612300000000000122e-02 3.870199999999999856e-03 7.996900000000000362e-04 -6.664000000000000435e-04 -6.271099999999999505e-04 -4.276599999999999847e-06 -1.186100000000000045e-05 9.591800000000000220e-06
2.973800000000000221e+00 -6.660399999999999654e-02 6.838600000000000234e-02 3.890900000000000088e-03 7.923999999999999620e-04 -6.275900000000000272e-04 -6.191799999999999908e-04 -3.810800000000000004e-06 -1.140999999999999918e-05 8.683599999999999327e-06
2.978800000000000114e+00 -6.636000000000000232e-02 7.064499999999999946e-02 3.911099999999999820e-03 7.851200000000000453e-04 -5.887800000000000108e-04 -6.112500000000000312e-04 -3.346799999999999873e-06 -1.095899999999999960e-05 7.775400000000000128e-06
2.983800000000000008e+00 -6.705400000000000249e-02 7.036699999999999899e-02 3.836200000000000113e-03 7.785300000000000423e-04 -5.523099999999999754e-04 -6.073600000000000396e-04 -2.718899999999999921e-06 -1.068200000000000039e-05 7.773300000000000606e-06
2.988799999999999901e+00 -6.793399999999999439e-02 6.996199999999999641e-02 3.762000000000000153e-03 7.720900000000000159e-04 -5.157700000000000305e-04 -6.037300000000000218e-04 -2.035699999999999839e-06 -1.042499999999999929e-05 7.848000000000000077e-06
2.993799999999999795e+00 -6.743499999999999495e-02 7.007199999999999540e-02 3.805699999999999968e-03 7.657500000000000461e-04 -4.816299999999999813e-04 -6.034200000000000197e-04 -1.213000000000000075e-06 -1.034099999999999976e-05 8.353600000000000793e-06
2.998699999999999921e+00 -6.675300000000000678e-02 7.010600000000000165e-02 3.860300000000000103e-03 7.595500000000000038e-04 -4.476899999999999912e-04 -6.037300000000000218e-04 -2.956599999999999886e-07 -1.029800000000000034e-05 8.964999999999999716e-06
3.003699999999999815e+00 -6.794200000000000239e-02 6.748400000000000232e-02 3.880199999999999882e-03 7.529900000000000395e-04 -4.160300000000000131e-04 -6.066500000000000278e-04 6.819700000000000114e-07 -1.029299999999999954e-05 9.933400000000000473e-06
3.008700000000000152e+00 -6.943000000000000560e-02 6.416800000000000281e-02 3.908899999999999875e-03 7.464699999999999461e-04 -3.848899999999999826e-04 -6.104599999999999523e-04 1.751600000000000094e-06 -1.030299999999999944e-05 1.105200000000000023e-05
3.013700000000000045e+00 -6.891999999999999515e-02 6.361100000000000088e-02 3.834600000000000074e-03 7.393099999999999672e-04 -3.558200000000000186e-04 -6.162299999999999462e-04 2.790499999999999795e-06 -1.022099999999999921e-05 1.245099999999999988e-05
3.018699999999999939e+00 -6.760399999999999743e-02 6.387099999999999722e-02 3.688100000000000146e-03 7.319800000000000221e-04 -3.275700000000000096e-04 -6.230899999999999720e-04 3.871500000000000118e-06 -1.008499999999999916e-05 1.402100000000000010e-05
3.023699999999999832e+00 -6.881099999999999717e-02 6.591500000000000137e-02 3.662400000000000117e-03 7.238599999999999982e-04 -3.011000000000000005e-04 -6.313199999999999932e-04 4.849099999999999872e-06 -9.825200000000000391e-06 1.538300000000000163e-05
3.028700000000000170e+00 -7.207099999999999618e-02 6.965999999999999970e-02 3.714400000000000080e-03 7.153199999999999750e-04 -2.757300000000000180e-04 -6.407300000000000538e-04 5.777799999999999976e-06 -9.457899999999999689e-06 1.660200000000000130e-05
3.033700000000000063e+00 -7.280499999999999472e-02 7.144799999999999762e-02 3.756100000000000064e-03 7.059300000000000123e-04 -2.517999999999999947e-04 -6.510100000000000435e-04 6.567200000000000413e-06 -9.011700000000000472e-06 1.704800000000000008e-05
3.038699999999999957e+00 -7.125700000000000089e-02 7.116699999999999415e-02 3.807899999999999913e-03 6.958199999999999889e-04 -2.292100000000000094e-04 -6.624600000000000237e-04 7.193200000000000010e-06 -8.461899999999999400e-06 1.665499999999999893e-05
3.043699999999999850e+00 -7.101399999999999380e-02 6.998200000000000254e-02 3.772300000000000132e-03 6.849199999999999950e-04 -2.077199999999999967e-04 -6.744000000000000212e-04 7.686399999999999794e-06 -7.877999999999999790e-06 1.544199999999999886e-05
3.048599999999999977e+00 -7.188799999999999357e-02 6.772400000000000642e-02 3.628699999999999894e-03 6.729699999999999484e-04 -1.877199999999999984e-04 -6.874000000000000119e-04 7.908199999999999941e-06 -7.218899999999999612e-06 1.292899999999999937e-05
3.053599999999999870e+00 -7.307800000000000407e-02 6.650599999999999568e-02 3.569699999999999870e-03 6.603299999999999882e-04 -1.685199999999999925e-04 -7.005800000000000178e-04 8.039499999999999853e-06 -6.540900000000000343e-06 1.010599999999999946e-05
3.058600000000000207e+00 -7.514099999999999946e-02 6.666099999999999803e-02 3.665900000000000148e-03 6.463099999999999835e-04 -1.509100000000000036e-04 -7.146299999999999528e-04 7.843799999999999338e-06 -5.789299999999999781e-06 6.483499999999999843e-06
3.063600000000000101e+00 -7.732500000000000484e-02 6.759199999999999930e-02 3.709599999999999963e-03 6.317700000000000312e-04 -1.337999999999999997e-04 -7.286600000000000065e-04 7.614599999999999906e-06 -5.029700000000000311e-06 3.077599999999999977e-06
3.068599999999999994e+00 -8.122999999999999665e-02 6.993299999999999517e-02 3.509500000000000033e-03 6.155099999999999938e-04 -1.183300000000000004e-04 -7.432899999999999664e-04 7.102100000000000154e-06 -4.193700000000000184e-06 2.691399999999999867e-07
3.073599999999999888e+00 -8.366300000000000125e-02 7.185999999999999333e-02 3.351799999999999832e-03 5.989199999999999646e-04 -1.031200000000000020e-04 -7.577699999999999497e-04 6.596699999999999877e-06 -3.371099999999999793e-06 -2.221600000000000041e-06
3.078599999999999781e+00 -7.641799999999999982e-02 7.198400000000000631e-02 3.446799999999999864e-03 5.802799999999999668e-04 -8.953600000000000469e-05 -7.724999999999999662e-04 5.959999999999999688e-06 -2.554600000000000071e-06 -2.857100000000000140e-06
3.083600000000000119e+00 -6.997299999999999354e-02 7.201599999999999668e-02 3.549899999999999931e-03 5.615499999999999615e-04 -7.603200000000000659e-05 -7.870299999999999779e-04 5.331400000000000319e-06 -1.758499999999999977e-06 -3.390400000000000184e-06
3.088600000000000012e+00 -7.217600000000000404e-02 7.280000000000000360e-02 3.834300000000000121e-03 5.404500000000000449e-04 -6.410300000000000611e-05 -8.013900000000000233e-04 4.767999999999999920e-06 -1.173100000000000042e-06 -2.033100000000000067e-06
3.093599999999999905e+00 -7.429700000000000193e-02 7.356500000000000539e-02 4.105100000000000415e-03 5.193799999999999502e-04 -5.217299999999999667e-05 -8.156599999999999528e-04 4.197399999999999826e-06 -5.921299999999999957e-07 -6.776600000000000475e-07
3.098500000000000032e+00 -7.470899999999999763e-02 7.639700000000000657e-02 4.228199999999999667e-03 4.959199999999999546e-04 -4.162999999999999952e-05 -8.291099999999999816e-04 3.786700000000000099e-06 -4.183300000000000143e-07 1.265199999999999974e-06
3.103499999999999925e+00 -7.513400000000000634e-02 7.933800000000000574e-02 4.359599999999999934e-03 4.723300000000000263e-04 -3.114999999999999822e-05 -8.426199999999999793e-04 3.390499999999999979e-06 -2.576099999999999887e-07 3.235899999999999799e-06
3.108499999999999819e+00 -7.417300000000000282e-02 7.980399999999999994e-02 4.324800000000000172e-03 4.466800000000000262e-04 -2.177500000000000074e-05 -8.547900000000000203e-04 3.054100000000000117e-06 -4.983100000000000198e-07 4.571699999999999783e-06
3.113500000000000156e+00 -7.321500000000000230e-02 7.985399999999999443e-02 4.269099999999999631e-03 4.206400000000000113e-04 -1.257199999999999923e-05 -8.669700000000000019e-04 2.761999999999999983e-06 -7.880200000000000378e-07 5.822000000000000332e-06
3.118500000000000050e+00 -7.234999999999999765e-02 7.766099999999999393e-02 4.201200000000000420e-03 3.928599999999999757e-04 -4.258399999999999751e-06 -8.775700000000000427e-04 2.377700000000000122e-06 -1.302300000000000008e-06 6.278900000000000141e-06
3.123499999999999943e+00 -7.114399999999999891e-02 7.535300000000000331e-02 4.109200000000000352e-03 3.644499999999999953e-04 3.798300000000000124e-06 -8.879600000000000297e-04 2.020299999999999952e-06 -1.867499999999999908e-06 6.514399999999999835e-06
3.128499999999999837e+00 -7.122599999999999765e-02 7.411399999999999932e-02 4.039000000000000055e-03 3.346700000000000196e-04 1.113299999999999997e-05 -8.966199999999999908e-04 1.476299999999999952e-06 -2.441299999999999818e-06 6.535800000000000172e-06
3.133500000000000174e+00 -7.164900000000000435e-02 7.324300000000000255e-02 3.998200000000000365e-03 3.040699999999999805e-04 1.813900000000000031e-05 -9.047600000000000043e-04 9.168399999999999962e-07 -3.012099999999999926e-06 6.441799999999999886e-06
3.138500000000000068e+00 -7.358099999999999363e-02 7.374999999999999611e-02 4.011699999999999988e-03 2.724900000000000152e-04 2.455300000000000023e-05 -9.111300000000000128e-04 2.014200000000000129e-07 -3.453700000000000069e-06 6.643900000000000035e-06
