# z ne np nH Bx By Bz Ex Ey Ez
1.666700000000000070e+00 -8.230400000000000216e-02 8.423100000000000032e-02 4.172399999999999720e-03 6.933900000000000003e-04 2.779599999999999950e-05 1.790399999999999934e-03 -1.644799999999999905e-05 1.341199999999999966e-06 2.975500000000000141e-06
1.667399999999999993e+00 -8.235000000000000653e-02 8.409899999999999320e-02 4.165000000000000299e-03 6.932499999999999643e-04 2.984700000000000070e-05 1.790600000000000048e-03 -1.636500000000000002e-05 1.331300000000000069e-06 2.961000000000000111e-06
1.677100000000000035e+00 -8.086300000000000432e-02 7.677599999999999703e-02 4.338800000000000295e-03 6.909800000000000013e-04 5.548299999999999716e-05 1.792699999999999936e-03 -1.434100000000000042e-05 1.045099999999999955e-06 2.836299999999999848e-06
1.677300000000000013e+00 -8.074900000000000133e-02 7.661999999999999367e-02 4.337500000000000210e-03 6.909000000000000427e-04 5.595299999999999775e-05 1.792799999999999993e-03 -1.432100000000000061e-05 1.042799999999999994e-06 2.805300000000000060e-06
1.680099999999999927e+00 -8.122999999999999665e-02 7.833500000000000185e-02 4.412300000000000076e-03 6.896899999999999645e-04 6.368000000000000017e-05 1.793799999999999908e-03 -1.380999999999999992e-05 9.874000000000000669e-07 2.353000000000000172e-06
1.687100000000000044e+00 -8.243200000000000527e-02 8.244500000000000439e-02 4.565800000000000067e-03 6.866799999999999510e-04 8.201500000000000673e-05 1.796099999999999910e-03 -1.270400000000000068e-05 8.748400000000000172e-07 1.221899999999999897e-06
1.687500000000000000e+00 -8.211499999999999355e-02 8.209099999999999731e-02 4.566599999999999653e-03 6.865000000000000442e-04 8.310499999999999799e-05 1.796199999999999967e-03 -1.263600000000000065e-05 8.712899999999999623e-07 1.176600000000000094e-06
1.696900000000000075e+00 -7.852499999999999758e-02 8.314900000000000069e-02 3.890199999999999908e-03 6.795700000000000005e-04 1.061500000000000052e-04 1.801099999999999923e-03 -1.159000000000000084e-05 5.678799999999999738e-07 -9.895000000000000129e-07
1.697899999999999965e+00 -7.872400000000000231e-02 8.348999999999999477e-02 3.870100000000000016e-03 6.788900000000000273e-04 1.086200000000000002e-04 1.801599999999999990e-03 -1.149000000000000010e-05 5.491800000000000511e-07 -1.158099999999999974e-06
1.706800000000000095e+00 -8.118799999999999628e-02 7.949199999999999322e-02 3.771099999999999886e-03 6.691499999999999749e-04 1.283199999999999911e-04 1.808200000000000042e-03 -1.092700000000000058e-05 -3.237699999999999935e-08 -3.037300000000000125e-06
1.708299999999999930e+00 -8.171299999999999397e-02 8.088800000000000157e-02 3.782000000000000205e-03 6.675399999999999954e-04 1.319100000000000025e-04 1.809199999999999958e-03 -1.086999999999999926e-05 -1.158100000000000027e-07 -3.291799999999999976e-06
1.716599999999999904e+00 -8.566899999999999515e-02 7.837099999999999622e-02 3.896900000000000017e-03 6.561299999999999945e-04 1.491499999999999933e-04 1.817400000000000048e-03 -1.066200000000000058e-05 -9.327100000000000450e-07 -4.430500000000000186e-06
1.718800000000000106e+00 -8.697199999999999376e-02 7.686700000000000477e-02 3.930099999999999739e-03 6.533599999999999651e-04 1.537499999999999967e-04 1.819300000000000040e-03 -1.070099999999999970e-05 -1.124099999999999961e-06 -4.639100000000000188e-06
1.726499999999999924e+00 -8.301699999999999358e-02 8.088700000000000057e-02 3.988099999999999631e-03 6.426900000000000147e-04 1.688600000000000062e-04 1.828100000000000037e-03 -1.080599999999999954e-05 -1.978699999999999792e-06 -4.833599999999999766e-06
1.729200000000000070e+00 -8.213099999999999568e-02 8.067100000000000659e-02 3.974300000000000055e-03 6.391500000000000046e-04 1.743199999999999980e-04 1.830800000000000049e-03 -1.098599999999999951e-05 -2.260100000000000181e-06 -4.781399999999999656e-06
1.736299999999999955e+00 -8.039399999999999324e-02 7.797300000000000064e-02 3.928799999999999654e-03 6.295400000000000475e-04 1.874599999999999975e-04 1.840300000000000009e-03 -1.145600000000000009e-05 -2.899600000000000156e-06 -4.099699999999999898e-06
1.739600000000000035e+00 -8.140000000000000013e-02 7.613499999999999435e-02 3.970999999999999704e-03 6.254400000000000020e-04 1.937499999999999932e-04 1.844300000000000106e-03 -1.183100000000000074e-05 -3.171799999999999854e-06 -3.606900000000000144e-06
1.746199999999999974e+00 -7.875500000000000556e-02 8.483799999999999675e-02 3.732599999999999980e-03 6.175700000000000113e-04 2.038300000000000051e-04 1.854699999999999925e-03 -1.267600000000000027e-05 -3.414999999999999914e-06 -2.574599999999999880e-06
1.750000000000000000e+00 -7.829099999999999948e-02 8.708399999999999475e-02 3.684999999999999908e-03 6.133500000000000280e-04 2.103899999999999965e-04 1.860200000000000005e-03 -1.328599999999999951e-05 -3.532700000000000075e-06 -1.775199999999999961e-06
1.756099999999999994e+00 -8.477099999999999913e-02 8.454100000000000503e-02 3.768500000000000148e-03 6.074599999999999878e-04 2.168600000000000074e-04 1.871499999999999900e-03 -1.436999999999999964e-05 -3.348800000000000023e-06 -1.202000000000000096e-06
1.760399999999999965e+00 -8.638700000000000545e-02 8.448999999999999566e-02 3.652400000000000091e-03 6.034299999999999603e-04 2.228800000000000074e-04 1.878899999999999971e-03 -1.519199999999999956e-05 -3.190599999999999996e-06 -6.660600000000000231e-07
1.765900000000000025e+00 -8.593800000000000050e-02 7.796899999999999664e-02 3.743600000000000139e-03 5.996400000000000254e-04 2.265199999999999928e-04 1.890699999999999933e-03 -1.628099999999999879e-05 -2.687500000000000103e-06 -1.047599999999999931e-06
1.770799999999999930e+00 -8.542700000000000293e-02 7.878899999999999793e-02 3.864900000000000106e-03 5.961700000000000332e-04 2.314899999999999944e-04 1.900100000000000053e-03 -1.721099999999999835e-05 -2.216699999999999885e-06 -1.431900000000000004e-06
1.775800000000000045e+00 -8.395199999999999885e-02 8.034600000000000075e-02 3.792999999999999931e-03 5.947899999999999889e-04 2.332099999999999982e-04 1.911600000000000061e-03 -1.808800000000000029e-05 -1.564600000000000021e-06 -2.568900000000000087e-06
1.781300000000000106e+00 -8.456900000000000528e-02 8.189000000000000445e-02 3.762699999999999899e-03 5.925200000000000258e-04 2.370200000000000041e-04 1.923000000000000013e-03 -1.896300000000000123e-05 -8.450800000000000472e-07 -4.054899999999999920e-06
1.785700000000000065e+00 -8.335499999999999854e-02 8.637100000000000333e-02 3.831399999999999997e-03 5.935899999999999597e-04 2.372399999999999986e-04 1.933700000000000002e-03 -1.950099999999999845e-05 -1.979899999999999882e-07 -5.336300000000000052e-06
1.791700000000000070e+00 -7.996699999999999642e-02 8.575499999999999790e-02 3.922899999999999998e-03 5.934399999999999831e-04 2.397699999999999896e-04 1.946900000000000106e-03 -2.014099999999999910e-05 6.330399999999999564e-07 -7.477200000000000171e-06
1.795600000000000085e+00 -8.157699999999999674e-02 8.523799999999999433e-02 3.885500000000000065e-03 5.961500000000000436e-04 2.390600000000000049e-04 1.956499999999999906e-03 -2.031800000000000096e-05 1.168799999999999931e-06 -8.472799999999999584e-06
1.802100000000000035e+00 -7.794099999999999639e-02 8.116199999999999803e-02 3.696300000000000020e-03 5.983899999999999679e-04 2.403899999999999939e-04 1.971000000000000096e-03 -2.058700000000000127e-05 1.935899999999999964e-06 -1.063199999999999917e-05
1.805500000000000105e+00 -7.960699999999999721e-02 7.829400000000000248e-02 3.897900000000000149e-03 6.014300000000000201e-04 2.394399999999999979e-04 1.979400000000000083e-03 -2.048200000000000143e-05 2.291499999999999998e-06 -1.133999999999999985e-05
1.812500000000000000e+00 -8.445700000000000429e-02 7.970299999999999607e-02 4.121900000000000390e-03 6.051999999999999654e-04 2.398699999999999921e-04 1.994999999999999812e-03 -2.039700000000000139e-05 2.800500000000000123e-06 -1.320600000000000028e-05
1.815399999999999903e+00 -8.270099999999999674e-02 7.939699999999999536e-02 4.043099999999999992e-03 6.076000000000000238e-04 2.389699999999999973e-04 2.002199999999999987e-03 -2.017400000000000031e-05 2.938000000000000077e-06 -1.379199999999999941e-05
1.822899999999999965e+00 -8.208899999999999531e-02 7.929500000000000437e-02 4.093499999999999917e-03 6.111899999999999538e-04 2.386900000000000068e-04 2.018999999999999961e-03 -1.999200000000000104e-05 3.002799999999999863e-06 -1.535099999999999922e-05
1.825399999999999912e+00 -8.320400000000000018e-02 7.829600000000000448e-02 4.055900000000000304e-03 6.125500000000000085e-04 2.378400000000000132e-04 2.024999999999999890e-03 -1.983999999999999978e-05 2.932499999999999875e-06 -1.579899999999999900e-05
1.833299999999999930e+00 -8.463400000000000090e-02 7.641299999999999482e-02 3.876199999999999785e-03 6.141099999999999597e-04 2.368899999999999901e-04 2.042899999999999838e-03 -2.001700000000000164e-05 2.447400000000000064e-06 -1.679099999999999899e-05
1.835299999999999931e+00 -8.540000000000000369e-02 7.728100000000000247e-02 3.868799999999999930e-03 6.145700000000000468e-04 2.360499999999999914e-04 2.047600000000000114e-03 -2.005800000000000006e-05 2.239200000000000093e-06 -1.690999999999999903e-05
1.843800000000000106e+00 -8.036200000000000288e-02 8.001600000000000379e-02 3.806200000000000035e-03 6.132999999999999997e-04 2.344799999999999912e-04 2.066099999999999968e-03 -2.101600000000000004e-05 1.263100000000000028e-06 -1.647700000000000165e-05
1.845199999999999951e+00 -7.837900000000000422e-02 8.060000000000000497e-02 3.818900000000000072e-03 6.132099999999999921e-04 2.336600000000000092e-04 2.069399999999999885e-03 -2.124500000000000073e-05 1.018900000000000104e-06 -1.620500000000000155e-05
1.854200000000000070e+00 -7.621400000000000396e-02 8.519699999999999496e-02 3.938800000000000114e-03 6.089199999999999908e-04 2.312399999999999883e-04 2.087700000000000059e-03 -2.310599999999999866e-05 -2.356499999999999958e-07 -1.342499999999999937e-05
1.855199999999999960e+00 -7.641599999999999782e-02 8.614900000000000335e-02 3.920500000000000373e-03 6.084600000000000121e-04 2.305899999999999996e-04 2.089600000000000051e-03 -2.340400000000000157e-05 -4.320899999999999999e-07 -1.299699999999999940e-05
1.864600000000000035e+00 -8.469100000000000239e-02 8.906000000000000028e-02 3.488499999999999848e-03 5.999199999999999889e-04 2.270700000000000062e-04 2.106100000000000073e-03 -2.590899999999999876e-05 -1.740100000000000077e-06 -8.004400000000000816e-06
1.865099999999999980e+00 -8.507499999999999785e-02 8.893099999999999616e-02 3.514399999999999989e-03 5.993399999999999639e-04 2.267600000000000041e-04 2.106900000000000092e-03 -2.612200000000000164e-05 -1.847200000000000076e-06 -7.738600000000000752e-06
1.875000000000000000e+00 -8.236400000000000665e-02 8.922399999999999776e-02 4.020199999999999815e-03 5.840899999999999998e-04 2.226100000000000116e-04 2.120100000000000196e-03 -2.880100000000000089e-05 -3.110900000000000149e-06 -2.200699999999999953e-06
1.875099999999999989e+00 -8.236599999999999477e-02 8.920300000000000451e-02 4.018299999999999823e-03 5.839900000000000516e-04 2.225800000000000001e-04 2.120200000000000036e-03 -2.882499999999999930e-05 -3.121300000000000084e-06 -2.181399999999999985e-06
1.876200000000000090e+00 -8.161499999999999311e-02 8.894399999999999529e-02 4.010900000000000402e-03 5.814499999999999573e-04 2.219800000000000126e-04 2.121200000000000169e-03 -2.909499999999999841e-05 -3.257100000000000122e-06 -1.765400000000000072e-06
1.885000000000000009e+00 -7.622800000000000409e-02 8.654399999999999593e-02 3.945099999999999996e-03 5.621299999999999865e-04 2.164400000000000080e-04 2.128699999999999863e-03 -3.131300000000000327e-05 -4.324700000000000285e-06 1.377599999999999948e-06
1.885399999999999965e+00 -7.624300000000000521e-02 8.644599999999999507e-02 3.965299999999999728e-03 5.611600000000000008e-04 2.161800000000000071e-04 2.128999999999999816e-03 -3.132599999999999789e-05 -4.320400000000000173e-06 1.500600000000000083e-06
1.895000000000000018e+00 -7.853400000000000658e-02 7.959499999999999909e-02 4.009799999999999996e-03 5.344100000000000282e-04 2.079299999999999963e-04 2.134399999999999839e-03 -3.327999999999999985e-05 -5.386600000000000231e-06 1.897400000000000036e-06
1.895799999999999930e+00 -7.872999999999999443e-02 7.973900000000000432e-02 3.985800000000000280e-03 5.319600000000000500e-04 2.070800000000000028e-04 2.134899999999999905e-03 -3.326600000000000303e-05 -5.388299999999999724e-06 1.907400000000000152e-06
1.905000000000000027e+00 -8.326100000000000168e-02 8.210699999999999943e-02 3.698200000000000012e-03 5.032500000000000081e-04 1.943600000000000026e-04 2.138399999999999936e-03 -3.470600000000000280e-05 -6.322099999999999999e-06 -3.596000000000000172e-07
1.906300000000000106e+00 -8.232399999999999440e-02 8.352800000000000502e-02 3.732599999999999980e-03 4.991800000000000013e-04 1.923100000000000070e-04 2.138900000000000003e-03 -3.467200000000000278e-05 -6.361099999999999964e-06 -6.946400000000000315e-07
1.915000000000000036e+00 -8.245600000000000152e-02 9.112099999999999367e-02 4.106099999999999681e-03 4.696400000000000097e-04 1.735899999999999965e-04 2.141000000000000108e-03 -3.566700000000000258e-05 -7.261499999999999848e-06 -4.418100000000000102e-06
1.916700000000000070e+00 -8.305400000000000282e-02 9.035600000000000576e-02 4.075200000000000176e-03 4.639000000000000003e-04 1.695300000000000116e-04 2.141399999999999901e-03 -3.564399999999999958e-05 -7.381800000000000204e-06 -5.167100000000000046e-06
1.924900000000000055e+00 -8.708599999999999675e-02 8.428700000000000081e-02 4.142200000000000396e-03 4.332100000000000078e-04 1.431100000000000037e-04 2.141800000000000127e-03 -3.625300000000000001e-05 -8.403999999999999497e-06 -9.046600000000000764e-06
1.927100000000000035e+00 -8.852799999999999558e-02 8.284700000000000397e-02 4.043500000000000219e-03 4.254700000000000040e-04 1.357700000000000096e-04 2.141699999999999854e-03 -3.626199999999999942e-05 -8.648199999999999632e-06 -1.007400000000000045e-05
1.934900000000000064e+00 -8.606700000000000461e-02 7.684000000000000552e-02 3.782799999999999791e-03 3.940500000000000101e-04 1.001999999999999961e-04 2.140099999999999815e-03 -3.657399999999999914e-05 -9.781300000000000693e-06 -1.286600000000000014e-05
1.937500000000000000e+00 -8.608999999999999986e-02 7.672099999999999753e-02 3.909400000000000375e-03 3.841000000000000122e-04 8.808400000000000572e-05 2.139400000000000069e-03 -3.661500000000000095e-05 -1.012699999999999977e-05 -1.380199999999999931e-05
1.944900000000000073e+00 -8.643900000000000194e-02 7.851900000000000546e-02 4.103200000000000423e-03 3.537300000000000166e-04 4.413700000000000110e-05 2.135999999999999878e-03 -3.677600000000000161e-05 -1.102800000000000012e-05 -1.447799999999999928e-05
1.947899999999999965e+00 -8.507000000000000672e-02 8.165600000000000636e-02 4.121999999999999796e-03 3.419000000000000164e-04 2.653600000000000140e-05 2.134500000000000113e-03 -3.684100000000000184e-05 -1.130599999999999983e-05 -1.475500000000000018e-05
1.955000000000000071e+00 -8.425000000000000544e-02 8.172500000000000597e-02 4.035000000000000392e-03 3.135699999999999946e-04 -2.276899999999999833e-05 2.129699999999999996e-03 -3.701199999999999732e-05 -1.146400000000000069e-05 -1.291499999999999917e-05
1.958299999999999930e+00 -8.392399999999999860e-02 7.979100000000000081e-02 3.899399999999999915e-03 3.003400000000000145e-04 -4.565999999999999990e-05 2.127599999999999891e-03 -3.709800000000000294e-05 -1.138200000000000046e-05 -1.200100000000000080e-05
1.965000000000000080e+00 -8.458499999999999353e-02 8.434099999999999930e-02 4.075900000000000356e-03 2.742500000000000254e-04 -9.783299999999999657e-05 2.121699999999999801e-03 -3.737000000000000304e-05 -1.054900000000000014e-05 -8.261999999999999840e-06
1.968800000000000106e+00 -8.569300000000000528e-02 8.229499999999999316e-02 4.179200000000000102e-03 2.598699999999999903e-04 -1.260199999999999894e-04 2.118800000000000110e-03 -3.748300000000000010e-05 -9.891399999999999859e-06 -6.078400000000000113e-06
1.975000000000000089e+00 -8.583599999999999564e-02 8.086799999999999544e-02 4.283300000000000302e-03 2.370200000000000041e-04 -1.811899999999999915e-04 2.111899999999999888e-03 -3.782199999999999804e-05 -8.373700000000000820e-06 -2.074199999999999978e-06
1.979200000000000070e+00 -8.426500000000000656e-02 8.259900000000000575e-02 4.236799999999999768e-03 2.220299999999999867e-04 -2.159499999999999907e-04 2.108099999999999904e-03 -3.797399999999999929e-05 -7.242400000000000319e-06 6.350199999999999781e-07
1.985000000000000098e+00 -8.256099999999999550e-02 8.008800000000000641e-02 3.927299999999999888e-03 2.039300000000000075e-04 -2.751200000000000086e-04 2.099499999999999804e-03 -3.831399999999999942e-05 -5.764300000000000020e-06 2.808499999999999877e-06
